rd_present,rd_velocity_cm_s,c4001_present,c4001_distance_m,c4001_raw_targets,c4001_raw_distance_m,datetime_seconds,activity,combined_rd_angle_deg_rd_x_mm,combined_rd_distance_mm_rd_y_mm,combined_c4001_velocity_m_s_c4001_raw_velocity_m_s,combined_c4001_energy_c4001_raw_energy
1.0,17.6,1.0,3.086,1.0,3.086,1778346996.3,WALKING,-293.52,1857.99,0.021999999999999978,1537.0
1.0,16.0,0.8,2.446,1.0,2.9720000000000004,1778346996.35,WALKING,-307.95,1856.65,0.02699999999999998,1390.5
1.0,16.0,0.6,1.8060000000000003,1.0,2.8600000000000003,1778346996.4,WALKING,-317.84,1856.41,0.03199999999999998,1244.0
1.0,12.8,0.4,1.166,1.0,2.748,1778346996.45,WALKING,-332.23999999999995,1859.08,0.03699999999999998,1097.5
1.0,9.6,0.2,0.526,1.0,2.636,1778346996.5,WALKING,-342.41,1863.0299999999997,0.041999999999999996,951.0
1.0,8.0,0.0,0.0,1.0,2.6380000000000003,1778346996.55,WALKING,-356.78000000000003,1870.62,0.035,792.5
1.0,6.4,0.0,0.0,1.0,2.64,1778346996.6,WALKING,-369.40000000000003,1878.25,0.035,792.5
1.0,4.8,0.0,0.0,1.0,2.64,1778346996.65,WALKING,-382.02,1885.8799999999999,0.035,792.5
1.0,6.4,0.0,0.0,1.0,2.64,1778346996.7,WALKING,-395.17,1889.73,0.035,792.5
1.0,8.0,0.0,0.0,1.0,2.64,1778346996.75,WALKING,-408.32,1893.58,0.035,792.5
1.0,9.6,0.0,0.0,1.0,2.64,1778346996.8,WALKING,-422.31,1894.37,0.035,792.5
1.0,11.2,0.0,0.0,1.0,2.64,1778346996.85,WALKING,-432.39,1894.08,0.035,792.5
1.0,12.8,0.0,0.0,1.0,2.562,1778346996.9,WALKING,-447.71000000000004,1895.1399999999999,0.050999999999999976,2376.9
1.0,14.4,0.0,0.0,1.0,2.4840000000000004,1778346996.95,WALKING,-462.81,1898.72,0.06699999999999999,3961.3
1.0,16.0,0.2,0.454,1.0,2.41,1778346997.0,WALKING,-477.90999999999997,1902.3,0.10599999999999998,7288.6
1.0,17.6,0.4,0.908,1.0,2.336,1778346997.05,WALKING,-492.08,1906.13,0.145,10615.900000000001
1.0,19.2,0.6,1.362,1.0,2.2619999999999996,1778346997.1,WALKING,-506.25,1909.96,0.186,11851.400000000001
1.0,22.4,0.8,1.816,1.0,2.2659999999999996,1778346997.15,WALKING,-519.08,1913.23,0.211,11502.5
1.0,25.6,1.0,2.274,1.0,2.274,1778346997.2,WALKING,-527.09,1914.85,0.236,11153.6
1.0,25.6,1.0,2.278,1.0,2.278,1778346997.25,WALKING,-538.46,1919.29,0.238,9061.8
1.0,24.0,1.0,2.2880000000000003,1.0,2.288,1778346997.3,WALKING,-545.7199999999999,1922.8999999999999,0.24599999999999997,6817.6
1.0,25.6,1.0,2.2979999999999996,1.0,2.298,1778346997.35,WALKING,-556.24,1930.05,0.252,6665.2
1.0,27.0,1.0,2.314,1.0,2.3139999999999996,1778346997.4,WALKING,-564.5899999999999,1939.3400000000001,0.258,6512.8
1.0,28.4,1.0,2.326,1.0,2.3259999999999996,1778346997.45,WALKING,-572.94,1948.63,0.264,6360.4
1.0,31.6,1.0,2.338,1.0,2.338,1778346997.5,WALKING,-579.64,1959.33,0.27,6208.0
1.0,34.8,1.0,2.344,1.0,2.3440000000000003,1778346997.55,WALKING,-586.34,1970.0300000000002,0.27,6208.0
1.0,26.8,1.0,2.35,1.0,2.35,1778346997.6,WALKING,-591.4000000000001,1979.9,0.27,6208.0
1.0,17.4,1.0,2.35,1.0,2.35,1778346997.65,WALKING,-594.73,1986.84,0.27,6208.0
1.0,11.2,1.0,2.378,1.0,2.378,1778346997.7,WALKING,-599.5799999999999,1996.4299999999998,0.264,5286.4
1.0,6.4,1.0,2.406,1.0,2.406,1778346997.75,WALKING,-602.72,2001.7900000000002,0.258,4364.8
1.0,-1.6,1.0,2.4379999999999997,1.0,2.438,1778346997.8,WALKING,-607.08,2008.54,0.252,3443.2
1.0,-3.2,1.0,2.4699999999999998,1.0,2.47,1778346997.85,WALKING,-610.94,2013.5400000000002,0.24599999999999997,2521.6
1.0,-4.8,1.0,2.502,1.0,2.502,1778346997.9,WALKING,-614.8,2018.54,0.24,1600.0
1.0,-11.2,0.8,2.004,1.0,2.5060000000000002,1778346997.95,WALKING,-617.75,2021.4099999999999,0.216,1440.0
1.0,-17.6,0.6,1.5059999999999998,1.0,2.51,1778346998.0,WALKING,-620.7,2024.28,0.192,1280.0
1.0,-20.8,0.4,1.004,1.0,2.51,1778346998.05,WALKING,-622.22,2026.75,0.16799999999999998,1120.0
1.0,-22.4,0.2,0.502,1.0,2.51,1778346998.1,WALKING,-622.62,2028.2599999999998,0.144,960.0
1.0,-22.4,0.0,0.0,1.0,2.51,1778346998.15,WALKING,-621.98,2032.35,0.12,800.0
1.0,-22.4,0.0,0.0,1.0,2.51,1778346998.2,WALKING,-619.89,2037.52,0.12,800.0
1.0,-22.4,0.0,0.0,1.0,2.51,1778346998.25,WALKING,-617.8,2042.69,0.12,800.0
1.0,-25.4,0.0,0.0,1.0,2.5059999999999993,1778346998.3,WALKING,-615.6099999999999,2047.0800000000002,0.07399999999999998,1032.5
1.0,-28.4,0.0,0.0,1.0,2.5020000000000002,1778346998.35,WALKING,-613.4200000000001,2051.4700000000003,0.027999999999999976,1265.0
1.0,-26.8,0.2,0.47800000000000004,1.0,2.4779999999999998,1778346998.4,WALKING,-612.0699999999999,2053.7200000000003,-0.01800000000000003,1915.0
1.0,-23.6,0.4,0.9560000000000001,1.0,2.4539999999999997,1778346998.45,WALKING,-611.56,2054.37,-0.06400000000000003,2565.0
1.0,-26.6,0.6,1.4260000000000002,1.0,2.422,1778346998.5,WALKING,-610.9399999999999,2054.7799999999997,-0.12000000000000002,4857.0
1.0,-26.6,0.8,1.8960000000000001,1.0,2.3940000000000006,1778346998.55,WALKING,-610.63,2054.98,-0.13000000000000003,6916.5
1.0,-23.6,1.0,2.358,1.0,2.3579999999999997,1778346998.6,WALKING,-610.12,2054.71,-0.14400000000000002,9136.0
1.0,-26.8,1.0,2.342,1.0,2.342,1778346998.65,WALKING,-609.3000000000001,2053.55,-0.15800000000000003,10938.0
1.0,-30.0,1.0,2.32,1.0,2.32,1778346998.7,WALKING,-608.48,2052.3900000000003,-0.17400000000000004,11192.2
1.0,-28.6,1.0,2.306,1.0,2.306,1778346998.75,WALKING,-607.47,2050.75,-0.18000000000000002,9804.4
1.0,-27.2,1.0,2.288,1.0,2.2879999999999994,1778346998.8,WALKING,-606.4599999999999,2049.1099999999997,-0.186,8416.6
1.0,-28.8,1.0,2.2779999999999996,1.0,2.278,1778346998.85,WALKING,-604.9399999999999,2047.1999999999998,-0.18800000000000003,6868.8
1.0,-30.4,1.0,2.268,1.0,2.268,1778346998.9,WALKING,-603.93,2045.7399999999998,-0.19,5321.0
1.0,-32.0,1.0,2.264,1.0,2.2640000000000002,1778346998.95,WALKING,-602.31,2043.78,-0.19,5321.0
1.0,-32.0,1.0,2.26,1.0,2.26,1778346999.0,WALKING,-600.07,2041.51,-0.19,5321.0
1.0,-32.0,1.0,2.26,1.0,2.26,1778346999.05,WALKING,-597.8299999999999,2039.2400000000002,-0.19,5321.0
1.0,-32.0,1.0,2.26,1.0,2.26,1778346999.1,WALKING,-595.39,2036.5,-0.19,5321.0
1.0,-32.0,1.0,2.26,1.0,2.26,1778346999.15,WALKING,-592.95,2033.7599999999998,-0.19,5321.0
1.0,-30.4,1.0,2.26,1.0,2.26,1778346999.2,WALKING,-590.0,2030.02,-0.19,5321.0
1.0,-28.8,1.0,2.26,1.0,2.26,1778346999.25,WALKING,-587.97,2027.31,-0.19,5321.0
1.0,-27.2,1.0,2.26,1.0,2.26,1778346999.3,WALKING,-584.9300000000001,2022.59,-0.19,5321.0
1.0,-25.6,1.0,2.26,1.0,2.26,1778346999.35,WALKING,-582.8000000000001,2019.08,-0.19,5321.0
1.0,-22.4,1.0,2.26,1.0,2.26,1778346999.4,WALKING,-579.4499999999999,2013.8399999999997,-0.19,5321.0
1.0,-19.2,1.0,1.8079999999999998,0.8,1.8079999999999998,1778346999.45,WALKING,-575.69,2008.77,-0.15200000000000002,4256.8
1.0,-16.0,1.0,1.3559999999999999,0.6,1.3559999999999999,1778346999.5,WALKING,-571.93,2003.6999999999998,-0.11400000000000002,3192.6
1.0,-12.8,1.0,0.9039999999999999,0.4,0.9039999999999999,1778346999.55,WALKING,-565.31,1996.67,-0.07600000000000004,2128.4
1.0,-9.6,1.0,0.852,0.4,0.852,1778346999.6,WALKING,-558.6899999999999,1989.6400000000003,-0.06800000000000003,2299.4
1.0,-8.0,1.0,0.8,0.4,0.8,1778346999.65,WALKING,-549.62,1979.94,-0.060000000000000026,2470.4
1.0,-8.0,1.0,1.198,0.6,1.198,1778346999.7,WALKING,-542.08,1971.57,-0.09000000000000002,3705.6
1.0,-6.4,1.0,1.596,0.8,1.596,1778346999.75,WALKING,-530.45,1960.5100000000002,-0.12000000000000002,4940.8
1.0,-4.8,1.0,1.9940000000000002,1.0,1.9940000000000002,1778346999.8,WALKING,-517.88,1950.66,-0.15,6176.0
1.0,-3.2,1.0,1.9920000000000002,1.0,1.9920000000000002,1778346999.85,WALKING,-505.31,1940.81,-0.15,6176.0
1.0,1.6,1.0,1.99,1.0,1.99,1778346999.9,WALKING,-490.86,1934.26,-0.15,6176.0
1.0,6.4,1.0,1.99,1.0,1.99,1778346999.95,WALKING,-476.40999999999997,1927.71,-0.15,6176.0
1.0,9.6,1.0,1.99,1.0,1.99,1778347000.0,WALKING,-454.53000000000003,1923.44,-0.15,6176.0
1.0,12.8,1.0,1.99,1.0,1.99,1778347000.05,WALKING,-437.46,1921.9299999999998,-0.15,6176.0
1.0,12.8,1.0,1.99,1.0,1.99,1778347000.1,WALKING,-413.19,1919.95,-0.15,6176.0
1.0,9.6,1.0,1.99,1.0,1.99,1778347000.15,WALKING,-394.46999999999997,1919.0700000000002,-0.15,6176.0
1.0,6.4,1.0,1.99,1.0,1.99,1778347000.2,WALKING,-370.93,1915.2200000000003,-0.15,6176.0
1.0,3.2,1.0,1.99,1.0,1.99,1778347000.25,WALKING,-356.15,1909.33,-0.15,6176.0
1.0,0.0,1.0,2.232,1.0,2.232,1778347000.3,WALKING,-341.37,1903.44,-0.12000000000000005,5278.8
1.0,-1.6,1.0,2.474,1.0,2.474,1778347000.35,WALKING,-330.39,1897.3700000000001,-0.09000000000000002,4381.6
1.0,-3.2,1.0,2.716,1.0,2.716,1778347000.4,WALKING,-319.41,1891.3000000000002,-0.060000000000000026,3484.4
1.0,-4.8,1.0,2.9579999999999997,1.0,2.9579999999999997,1778347000.45,WALKING,-309.24,1887.23,-0.030000000000000027,2587.2
1.0,-6.4,1.0,3.0780000000000003,1.0,3.0780000000000003,1778347000.5,WALKING,-301.83,1885.6100000000001,-0.030000000000000027,2392.8
1.0,-8.0,1.0,2.9560000000000004,1.0,2.9560000000000004,1778347000.55,WALKING,-287.22,1881.69,-0.060000000000000026,3095.6
1.0,-8.0,1.0,2.832,1.0,2.832,1778347000.6,WALKING,-269.22,1876.25,-0.09000000000000002,3798.4
1.0,-8.0,1.0,2.7079999999999997,1.0,2.7079999999999997,1778347000.65,WALKING,-251.22,1870.81,-0.12000000000000002,4501.2
1.0,-6.4,1.0,2.63,1.0,2.63,1778347000.7,WALKING,-229.70000000000002,1867.63,-0.13000000000000003,4491.6
1.0,-4.8,1.0,2.674,1.0,2.674,1778347000.75,WALKING,-208.18,1864.45,-0.11000000000000001,3779.2
1.0,-3.2,1.0,2.74,1.0,2.74,1778347000.8,WALKING,-186.54,1865.5700000000002,-0.08000000000000002,3862.0
1.0,-1.6,1.0,2.8080000000000003,1.0,2.8080000000000003,1778347000.85,WALKING,-171.69,1868.8600000000001,-0.050000000000000024,3944.8
1.0,0.0,1.0,2.8760000000000003,1.0,2.8760000000000003,1778347000.9,WALKING,-150.64999999999998,1877.75,-0.020000000000000028,4027.6
1.0,0.0,1.0,2.898,1.0,2.898,1778347000.95,WALKING,-137.14,1885.35,-0.01000000000000003,4822.8
1.0,1.6,1.0,2.934,1.0,2.934,1778347001.0,WALKING,-115.9,1892.6399999999999,0.003999999999999972,5426.0
1.0,3.2,1.0,2.948,1.0,2.948,1778347001.05,WALKING,-94.36,1897.73,0.007999999999999972,5234.0
1.0,4.8,1.0,2.928,1.0,2.928,1778347001.1,WALKING,-72.82000000000001,1902.8200000000002,0.007999999999999972,5489.0
1.0,8.0,1.0,2.908,1.0,2.908,1778347001.15,WALKING,-50.160000000000004,1901.99,0.007999999999999972,5744.0
1.0,11.2,1.0,2.864,1.0,2.864,1778347001.2,WALKING,-27.5,1901.16,0.007999999999999972,8799.0
1.0,14.4,1.0,2.806,1.0,2.806,1778347001.25,WALKING,-5.67,1900.17,0.003999999999999972,12046.0
1.0,17.6,1.0,2.748,1.0,2.748,1778347001.3,WALKING,8.540000000000001,1899.3799999999999,0.0,15293.0
1.0,20.8,1.0,2.724,1.0,2.724,1778347001.35,WALKING,28.42,1897.08,0.0,18093.0
1.0,19.2,1.0,2.684,1.0,2.684,1778347001.4,WALKING,45.73,1897.4599999999998,0.0,17793.0
1.0,17.6,1.0,2.668,1.0,2.668,1778347001.45,WALKING,63.040000000000006,1897.84,0.0,14693.0
1.0,16.0,1.0,2.6440000000000006,1.0,2.6440000000000006,1778347001.5,WALKING,80.75,1902.25,0.0,14120.2
1.0,14.4,1.0,2.62,1.0,2.62,1778347001.55,WALKING,98.46,1906.6599999999999,0.0,13547.4
1.0,12.8,1.0,2.592,1.0,2.592,1778347001.6,WALKING,120.28,1916.7800000000002,0.007999999999999972,10633.2
1.0,14.4,1.0,2.58,1.0,2.58,1778347001.65,WALKING,137.36,1924.54,0.015999999999999973,10819.0
1.0,14.4,1.0,2.5860000000000003,1.0,2.5860000000000003,1778347001.7,WALKING,164.29,1939.52,0.029999999999999978,9927.8
1.0,12.8,1.0,2.6,1.0,2.6,1778347001.75,WALKING,183.92,1950.94,0.043999999999999984,6509.4
1.0,11.2,1.0,2.6159999999999997,1.0,2.6159999999999997,1778347001.8,WALKING,211.04999999999998,1966.44,0.05799999999999998,3091.0
1.0,9.6,1.0,2.636,1.0,2.636,1778347001.85,WALKING,230.75,1980.6799999999998,0.06399999999999997,2014.0
1.0,8.0,1.0,2.646,1.0,2.646,1778347001.9,WALKING,250.45,1994.9199999999998,0.06399999999999999,1321.2
1.0,9.6,0.8,2.116,1.0,2.638,1778347001.95,WALKING,261.95,2000.99,0.05399999999999998,1419.6
1.0,11.2,0.6,1.5859999999999999,1.0,2.618,1778347002.0,WALKING,273.45,2007.06,0.04099999999999998,1423.5
1.0,12.8,0.4,1.0539999999999998,1.0,2.5959999999999996,1778347002.05,WALKING,277.87,2006.9899999999998,0.027999999999999976,1427.4
1.0,14.4,0.2,0.522,1.0,2.5740000000000003,1778347002.1,WALKING,279.94,2003.98,0.014999999999999973,1431.3
1.0,14.4,0.0,0.0,1.0,2.562,1778347002.15,WALKING,284.06,2001.52,0.00799999999999998,1051.0
1.0,12.8,0.0,0.0,1.0,2.55,1778347002.2,WALKING,286.53000000000003,2000.0100000000002,0.005,956.5
1.0,11.2,0.0,0.0,1.0,2.55,1778347002.25,WALKING,290.14000000000004,1997.25,0.005,956.5
1.0,9.6,0.0,0.0,1.0,2.55,1778347002.3,WALKING,295.39,1995.56,0.005,956.5
1.0,8.0,0.0,0.0,1.0,2.55,1778347002.35,WALKING,300.64,1993.8700000000001,0.005,956.5
1.0,8.0,0.0,0.0,1.0,2.55,1778347002.4,WALKING,307.78,1984.8,0.005,956.5
1.0,8.0,0.0,0.0,1.0,2.55,1778347002.45,WALKING,314.92,1975.73,0.005,956.5
1.0,11.2,0.0,0.0,1.0,2.55,1778347002.5,WALKING,324.64,1964.4199999999998,0.005,956.5
1.0,14.4,0.0,0.0,1.0,2.55,1778347002.55,WALKING,332.29999999999995,1954.1,0.005,956.5
1.0,16.0,0.0,0.0,1.0,2.55,1778347002.6,WALKING,344.06,1945.3600000000001,0.005,956.5
1.0,17.6,0.0,0.0,1.0,2.55,1778347002.65,WALKING,357.42,1946.4,0.005,956.5
1.0,19.2,0.0,0.0,1.0,2.4979999999999998,1778347002.7,WALKING,370.78000000000003,1947.44,0.02799999999999998,1347.3
1.0,14.4,0.0,0.0,1.0,2.4459999999999997,1778347002.75,WALKING,386.37,1954.04,0.050999999999999976,1738.1
1.0,9.6,0.2,0.462,1.0,2.398,1778347002.8,WALKING,401.96,1960.6399999999999,0.09799999999999998,2711.0
1.0,3.2,0.4,0.924,1.0,2.35,1778347002.85,WALKING,420.33000000000004,1967.1100000000001,0.14499999999999996,3683.8999999999996
1.0,-3.2,0.6,1.3820000000000001,1.0,2.298,1778347002.9,WALKING,433.16,1970.63,0.18999999999999995,7040.0
1.0,-3.2,0.8,1.8399999999999999,1.0,2.2979999999999996,1778347002.95,WALKING,451.11,1976.1599999999999,0.21199999999999997,10005.3
1.0,0.0,1.0,2.298,1.0,2.298,1778347003.0,WALKING,463.11,1979.6200000000001,0.23399999999999996,13419.4
1.0,3.2,1.0,2.2939999999999996,1.0,2.2939999999999996,1778347003.05,WALKING,473.66,1985.6799999999998,0.23199999999999996,16251.4
1.0,11.2,1.0,2.2960000000000003,1.0,2.2960000000000003,1778347003.1,WALKING,475.16,1992.42,0.23,19083.4
1.0,19.2,1.0,2.302,1.0,2.302,1778347003.15,WALKING,476.66,1999.1599999999999,0.23,19532.2
1.0,20.8,1.0,2.308,1.0,2.308,1778347003.2,WALKING,470.25,2006.17,0.23,19981.0
1.0,22.4,1.0,2.314,1.0,2.314,1778347003.25,WALKING,463.84,2013.1799999999998,0.23,19981.0
1.0,20.8,1.0,2.32,1.0,2.32,1778347003.3,WALKING,456.2,2020.16,0.23,19981.0
1.0,17.6,1.0,2.32,1.0,2.32,1778347003.35,WALKING,450.73,2025.01,0.23,19981.0
1.0,9.6,1.0,2.32,1.0,2.32,1778347003.4,WALKING,443.4,2031.4499999999998,0.23,19981.0
1.0,3.2,1.0,2.32,1.0,2.32,1778347003.45,WALKING,437.62,2036.48,0.23,19981.0
1.0,-3.2,1.0,2.32,1.0,2.32,1778347003.5,WALKING,431.84,2041.51,0.23,19981.0
1.0,-11.2,1.0,2.32,1.0,2.32,1778347003.55,WALKING,428.64000000000004,2044.3200000000002,0.23,19981.0
1.0,-19.2,1.0,2.32,1.0,2.32,1778347003.6,WALKING,425.44,2047.1299999999999,0.23,19981.0
1.0,-19.2,1.0,2.32,1.0,2.32,1778347003.65,WALKING,423.89,2048.46,0.23,19981.0
1.0,-20.8,1.0,2.32,1.0,2.32,1778347003.7,WALKING,423.58,2048.92,0.23,19981.0
1.0,-24.0,1.0,1.8559999999999999,0.8,1.8559999999999999,1778347003.75,WALKING,422.86,2049.42,0.184,15984.8
1.0,-22.4,1.0,1.392,0.6,1.392,1778347003.8,WALKING,422.23999999999995,2049.5699999999997,0.13799999999999996,11988.6
1.0,-16.0,1.0,0.9279999999999997,0.4,0.9279999999999997,1778347003.85,WALKING,421.0,2050.26,0.09199999999999997,7992.4
1.0,-16.0,1.0,0.8800000000000001,0.4,0.8800000000000001,1778347003.9,WALKING,419.25,2050.96,0.003999999999999976,6422.2
1.0,-16.0,1.0,0.8320000000000001,0.4,0.8320000000000001,1778347003.95,WALKING,417.5,2051.66,-0.08400000000000002,4852.0
1.0,-14.4,1.0,1.2440000000000002,0.6,1.2440000000000002,1778347004.0,WALKING,415.34,2051.83,-0.12600000000000003,7278.0
1.0,-12.8,1.0,1.6560000000000001,0.8,1.6560000000000001,1778347004.05,WALKING,413.18,2052.0,-0.16800000000000004,9704.0
1.0,-17.6,1.0,2.068,1.0,2.068,1778347004.1,WALKING,410.92999999999995,2050.98,-0.21,12130.0
1.0,-19.2,1.0,2.064,1.0,2.064,1778347004.15,WALKING,409.4,2049.84,-0.21,12130.0
1.0,-20.8,1.0,2.06,1.0,2.06,1778347004.2,WALKING,406.84,2047.75,-0.21,12130.0
1.0,-22.4,1.0,2.06,1.0,2.06,1778347004.25,WALKING,403.88,2045.3200000000002,-0.21,12130.0
1.0,-24.0,1.0,2.06,1.0,2.06,1778347004.3,WALKING,400.92,2042.89,-0.21,12130.0
1.0,-20.8,1.0,2.06,1.0,2.06,1778347004.35,WALKING,397.23,2040.8000000000002,-0.21,12130.0
1.0,-17.6,1.0,2.0460000000000003,1.0,2.0460000000000003,1778347004.4,WALKING,393.53999999999996,2038.71,-0.20600000000000002,11149.8
1.0,-16.0,1.0,2.032,1.0,2.032,1778347004.45,WALKING,389.34000000000003,2036.65,-0.202,10169.6
1.0,-14.4,1.0,2.0160000000000005,1.0,2.0160000000000005,1778347004.5,WALKING,386.35999999999996,2035.4199999999998,-0.198,11968.6
1.0,-12.8,1.0,2.0,1.0,2.0,1778347004.55,WALKING,382.06,2032.77,-0.194,13767.6
1.0,-14.4,1.0,1.986,1.0,1.986,1778347004.6,WALKING,379.2,2030.43,-0.17600000000000005,12074.6
1.0,-14.4,1.0,1.986,1.0,1.986,1778347004.65,WALKING,374.90999999999997,2026.25,-0.16200000000000003,11361.8
1.0,-11.2,1.0,1.984,1.0,1.984,1778347004.7,WALKING,370.31,2021.2099999999998,-0.14200000000000004,10322.8
1.0,-8.0,1.0,1.984,1.0,1.984,1778347004.75,WALKING,365.71,2016.17,-0.12200000000000003,6504.6
1.0,-4.8,1.0,1.986,1.0,1.986,1778347004.8,WALKING,356.6,2007.0,-0.09400000000000003,3147.2
1.0,-1.6,1.0,1.986,1.0,1.986,1778347004.85,WALKING,347.48999999999995,1997.83,-0.08000000000000002,3281.8
1.0,1.6,0.8,1.5879999999999999,1.0,2.036,1778347004.9,WALKING,227.08,1997.03,-0.03200000000000003,2821.7
1.0,4.8,0.6,1.1919999999999997,1.0,2.088,1778347004.95,WALKING,102.26,1999.67,0.00999999999999997,2687.8
1.0,8.0,0.4,0.796,1.0,2.1420000000000003,1778347005.0,WALKING,-22.56,2002.31,0.050999999999999976,3146.0
1.0,12.8,0.2,0.398,1.0,2.194,1778347005.05,WALKING,-147.3,2011.98,0.08399999999999996,3143.4
1.0,17.6,0.2,0.454,1.0,2.25,1778347005.1,WALKING,-272.04,2021.65,0.14199999999999996,5166.4
1.0,20.8,0.4,0.908,1.0,2.2560000000000002,1778347005.15,WALKING,-289.28999999999996,2025.68,0.16599999999999995,7784.1
1.0,24.0,0.6,1.366,1.0,2.266,1778347005.2,WALKING,-305.92,2030.1599999999999,0.18999999999999995,10401.8
1.0,27.2,0.8,1.8240000000000003,1.0,2.274,1778347005.25,WALKING,-322.55,2034.64,0.21499999999999997,12427.4
1.0,25.6,1.0,2.284,1.0,2.284,1778347005.3,WALKING,-337.53,2039.17,0.23799999999999996,12283.2
1.0,24.0,1.0,2.29,1.0,2.29,1778347005.35,WALKING,-352.51,2043.7,0.23599999999999996,10113.4
1.0,24.0,1.0,2.31,1.0,2.3099999999999996,1778347005.4,WALKING,-366.46000000000004,2048.58,0.238,8600.8
1.0,22.4,1.0,2.3259999999999996,1.0,2.326,1778347005.45,WALKING,-374.77,2051.3500000000004,0.23999999999999996,7088.2
1.0,17.6,1.0,2.346,1.0,2.346,1778347005.5,WALKING,-386.78,2053.7,0.242,5575.6
1.0,16.0,1.0,2.364,1.0,2.364,1778347005.55,WALKING,-394.69,2054.52,0.24599999999999997,6232.8
1.0,12.8,1.0,2.382,1.0,2.382,1778347005.6,WALKING,-407.94,2054.84,0.25,6890.0
1.0,8.0,1.0,2.386,1.0,2.386,1778347005.65,WALKING,-421.71,2052.36,0.25,6890.0
1.0,3.2,1.0,2.39,1.0,2.39,1778347005.7,WALKING,-435.48,2049.88,0.25,6890.0
1.0,0.0,1.0,2.39,1.0,2.39,1778347005.75,WALKING,-451.28999999999996,2049.46,0.25,6890.0
1.0,-3.2,1.0,2.39,1.0,2.39,1778347005.8,WALKING,-467.1,2049.04,0.25,6890.0
1.0,-1.6,1.0,2.39,1.0,2.39,1778347005.85,WALKING,-481.87,2050.62,0.25,6890.0
1.0,0.0,1.0,2.39,1.0,2.39,1778347005.9,WALKING,-491.91,2053.76,0.25,6890.0
1.0,1.6,1.0,2.39,1.0,2.39,1778347005.95,WALKING,-505.33,2057.67,0.25,6890.0
1.0,4.8,1.0,2.39,1.0,2.39,1778347006.0,WALKING,-516.41,2058.88,0.25,6890.0
1.0,8.0,1.0,2.39,1.0,2.39,1778347006.05,WALKING,-527.49,2060.09,0.25,6890.0
1.0,8.0,1.0,2.39,1.0,2.39,1778347006.1,WALKING,-537.14,2059.67,0.25,6890.0
1.0,8.0,1.0,1.9120000000000001,0.8,1.9119999999999997,1778347006.15,WALKING,-546.79,2059.25,0.19999999999999998,5512.0
1.0,8.0,1.0,1.434,0.6,1.4340000000000002,1778347006.2,WALKING,-555.11,2058.68,0.14999999999999997,4134.0
1.0,8.0,1.0,0.9559999999999998,0.4,0.9560000000000001,1778347006.25,WALKING,-560.0300000000001,2059.17,0.09999999999999998,2756.0
1.0,8.0,1.0,0.47800000000000004,0.2,0.47800000000000004,1778347006.3,WALKING,-566.62,2056.0099999999998,0.049999999999999975,1378.0
1.0,8.0,1.0,0.0,0.0,0.0,1778347006.35,WALKING,-570.34,2052.98,0.0,0.0
1.0,6.4,1.0,0.472,0.2,0.472,1778347006.4,WALKING,-574.5699999999999,2049.83,0.049999999999999975,644.2
1.0,6.4,1.0,0.944,0.4,0.944,1778347006.45,WALKING,-578.39,2045.9599999999998,0.09999999999999998,1288.4
1.0,6.4,1.0,1.422,0.6,1.422,1778347006.5,WALKING,-582.21,2042.0900000000001,0.14999999999999997,1932.6
1.0,11.2,1.0,1.9,0.8,1.9,1778347006.55,WALKING,-585.69,2042.7299999999998,0.19999999999999998,2576.8
1.0,16.0,1.0,2.378,1.0,2.378,1778347006.6,WALKING,-589.17,2043.37,0.25,3221.0
1.0,19.2,1.0,2.3840000000000003,1.0,2.3840000000000003,1778347006.65,WALKING,-593.66,2046.2199999999998,0.25,3221.0
1.0,20.8,1.0,2.39,1.0,2.39,1778347006.7,WALKING,-596.51,2049.17,0.25,3221.0
1.0,22.4,1.0,2.39,1.0,2.39,1778347006.75,WALKING,-600.58,2054.7799999999997,0.25,3221.0
1.0,14.4,1.0,2.39,1.0,2.39,1778347006.8,WALKING,-604.53,2061.83,0.25,3221.0
1.0,6.4,1.0,2.39,1.0,2.39,1778347006.85,WALKING,-608.48,2068.88,0.25,3221.0
1.0,0.0,1.0,2.41,1.0,2.41,1778347006.9,WALKING,-611.72,2074.64,0.15599999999999997,3649.8
1.0,-6.4,1.0,2.4300000000000006,1.0,2.4300000000000006,1778347006.95,WALKING,-614.9599999999999,2080.3999999999996,0.06199999999999997,4078.6
1.0,-12.8,1.0,2.446,1.0,2.446,1778347007.0,WALKING,-617.48,2085.24,-0.03200000000000003,4507.4
1.0,-14.4,1.0,2.462,1.0,2.462,1778347007.05,WALKING,-618.7900000000001,2087.7799999999997,-0.12600000000000003,4936.2
1.0,-17.6,1.0,2.4800000000000004,1.0,2.4800000000000004,1778347007.1,WALKING,-620.8100000000001,2091.43,-0.196,4782.0
1.0,-19.2,1.0,2.478,1.0,2.478,1778347007.15,WALKING,-622.02,2094.2799999999997,-0.17200000000000004,4199.0
1.0,-20.8,1.0,2.474,1.0,2.474,1778347007.2,WALKING,-623.24,2096.77,-0.14800000000000005,3616.0
1.0,-20.8,1.0,2.474,1.0,2.474,1778347007.25,WALKING,-623.9599999999999,2097.52,-0.12400000000000003,3033.0
1.0,-20.8,1.0,2.474,1.0,2.474,1778347007.3,WALKING,-624.68,2098.27,-0.1,2450.0
